
=== 2026-09-19T03:50:30.899Z  node index.js --config thesisExperiment/configs/phase2/T2d_He_small_world_mix_05.json
[node_7] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 673. Please try again in 20ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_7] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 673. Please try again in 20ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]   Tick 5/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[node_0] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 438. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_0] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 498. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[node_2] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 439. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[node_3] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 403. Please try again in 12ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_3] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 463. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[node_4] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 659. Please try again in 19ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_4] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 659. Please try again in 19ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_4] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 569. Please try again in 17ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[node_5] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 482. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_5] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 482. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[node_6] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 465. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_6] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 465. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_6] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 464. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[node_7] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 673. Please try again in 20ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_7] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 673. Please try again in 20ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_7] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 673. Please try again in 20ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]   Tick 6/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[node_0] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 1999669, Requested 461. Please try again in 3ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_0] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 498. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[node_1] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 529. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 529. Please try again in 15ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[node_2] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 439. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[node_3] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 378. Please try again in 11ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[node_4] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 595. Please try again in 17ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_4] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 599. Please try again in 17ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_4] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 575. Please try again in 17ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[node_5] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 422. Please try again in 12ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_5] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 482. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[node_6] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 405. Please try again in 12ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_6] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 465. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[node_7] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 1999495, Requested 612. Please try again in 3ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_7] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 673. Please try again in 20ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]   Tick 7/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[node_0] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 440. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_0] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 498. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_0] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 1999991, Requested 498. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[node_1] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 491. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_1] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 443. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[node_2] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 462. Please try again in 13ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[node_2] LLM error during reinterpret: HTTP 429: {"error":{"message":"Rate limit reached for gpt-4o-mini in organization org-GAm6cx3nTdYsPn2VvLcotuLu on tokens per min (TPM): Limit 2000000, Used 2000000, Requested 499. Please try again in 14ms. Visit https://platform.openai.com/account/rate-limits to learn more.","type":"tokens","param":null,"code":"rate_limit_exceeded"}}
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]   Tick 8/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)

[Simulation] === Propagating: climate_consensus ===
[Simulation]   Tick 1/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 1 message(s)
[Simulation]   Tick 2/8
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 1 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 1 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 1 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 1 message(s)
[Simulation]   Tick 3/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 2 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 1 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 1 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 1 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 1 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 2 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 1 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 2 message(s)
[Simulation]   Tick 4/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 3 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]   Tick 5/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]   Tick 6/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]   Tick 7/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]   Tick 8/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)

[Simulation] === Propagating: polar_bears ===
[Simulation]   Tick 1/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 1 message(s)
[Simulation]   Tick 2/8
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 1 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 1 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 1 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 1 message(s)
[Simulation]   Tick 3/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 3 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 2 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 1 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 2 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 2 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 2 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 1 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 2 message(s)
[Simulation]   Tick 4/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 2 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]   Tick 5/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]   Tick 6/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]   Tick 7/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]   Tick 8/8
[Simulation]     node_0 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_2 (Climate-action piggyback conspiracist (Debnath hijack stream)): 4 message(s)
[Simulation]     node_3 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_4 (Platform moderator (Debnath Perspective-toxicity analogue)): 4 message(s)
[Simulation]     node_5 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_6 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_7 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)

[Simulation] === Auditing: scopex_2017 ===
[Simulation]   Scoring node_0
[Simulation]   Scoring node_1
[Simulation]   Scoring node_2
[Simulation]   Scoring node_3
[Simulation]   Scoring node_4
[Simulation]   Scoring node_5
[Simulation]   Scoring node_6
[Simulation]   Scoring node_7

[Simulation] === Auditing: chemtrails_gates_2018_2021 ===
[Simulation]   Scoring node_0
[Simulation]   Scoring node_1
[Simulation]   Scoring node_2
[Simulation]   Scoring node_3
[Simulation]   Scoring node_4
[Simulation]   Scoring node_5
